gen,bestIsSolutionB4start,dynamicConstraintsB4,currentOperator,sumDiff/AC,improvedChromes,affectedChromes,diversity,bestBeforeOpStarts
1246,false,[50/81],mutationKemp2,0.02863266029060469,39,100,3.1420963338999998E7,2.24048898E8
1246,false,[50/81],mutationKemp2,0.011995620390734985,28,88,3.1420963338999998E7,2.24048898E8
1246,false,[50/81],interRaceX,1.322432093E7,5,100,3.2743395432E7,2.31273454E8
1247,false,[50/81],interRaceX,1.66207965E7,6,100,563651.6889999985,2.31273454E8
1248,false,[50/81],interRaceX,0.0,0,100,3.1435410548E7,2.24048898E8
1248,false,[50/81],interRaceX,0.0,0,87,3.1435410548E7,2.24048898E8
1248,false,[50/81],interRaceX,2.283542379E7,9,100,3.3718952927E7,2.31273454E8
1249,false,[50/81],mutationClusterMulti,0.0,10,100,3.1435410548E7,2.24048898E8
1249,false,[50/81],mutationClusterMulti,0.0,12,86,3.1435410548E7,2.24048898E8
1249,false,[50/81],interRaceX,2.305212535E7,7,100,1221967.7830000015,2.31273454E8
1250,false,[50/81],mutationKemp4,0.03814736096348497,40,100,3.1435421346000005E7,2.24048898E8
1250,false,[50/81],mutationKemp4,0.005803054364743444,12,89,3.1435421346000005E7,2.24048898E8
1250,false,[50/81],interRaceX,1.994489231E7,6,100,224378.06899999976,2.31273454E8
1251,false,[50/81],mutationSinglePoint,0.0,0,100,3.1420950691999994E7,2.24048898E8
1251,false,[50/81],mutationSinglePoint,0.0,0,88,3.1420950691999994E7,2.24048898E8
1251,false,[50/81],interRaceX,2.630397331E7,12,100,810240.022999999,2.31273454E8
1252,false,[50/81],interRaceX,2.283545805E7,9,100,1193138.8620000004,2.24048936E8
1253,false,[50/81],interRaceX,1.734322393E7,12,100,3.3169723022000004E7,2.24048936E8
1254,false,[50/81],interRaceX,2.449740444E7,28,100,757684.825,2.09595958E8
1255,false,[50/81],interRaceX,1.842711472E7,31,100,1263993.4189999998,2.09595958E8
1256,false,[50/81],interRaceX,2.550922423E7,37,100,397278.6550000012,2.02369841E8
1257,false,[50/81],interRaceX,2.391915336E7,50,100,3.4325909529E7,2.02369841E8
1260,false,[55/81],mutationClusterMulti,0.0,0,100,3.2309737376E7,1.87918378E8
1260,false,[55/81],mutationClusterMulti,0.0,0,90,3.2309737376E7,1.87918378E8
1260,false,[55/81],interRaceX,3.410830931E7,51,100,311116.0069999993,1.95143968E8
1261,false,[55/81],interRaceX,0.0,0,100,3.2656584728999995E7,1.87918378E8
1261,false,[55/81],interRaceX,0.0,0,96,3.2656584728999995E7,1.87918378E8
1261,false,[55/81],interRaceX,2.5364465E7,57,100,506666.6289999992,1.95143968E8
1262,false,[55/81],mutationKemp5,0.16709528869920176,67,100,3.3155227041999996E7,1.87918378E8
1262,false,[55/81],mutationKemp5,0.17483012913428617,57,88,3.3155227041999996E7,1.87918108E8
1262,false,[55/81],interRaceX,2.861631814E7,55,100,2775082.0560000003,1.95143164E8
1263,false,[55/81],mutationGroupSwap,0.09498051718066564,21,100,3.3668298912E7,1.87917083E8
1263,false,[55/81],mutationGroupSwap,0.10742961725970547,18,84,3.3668298912E7,1.87917083E8
1263,false,[55/81],interRaceX,1.7559921E7,40,100,737727.3120000005,1.95143164E8
1264,false,[55/81],mutationGroupSwap,0.0626815444562817,23,100,3.4051293555E7,1.87917083E8
1264,false,[55/81],mutationGroupSwap,0.029563702915968153,12,72,3.4051293555E7,1.87917083E8
1264,false,[55/81],interRaceX,2.695417811E7,36,100,3.6746711366E7,1.95143164E8
1265,false,[55/81],interRaceX,1.60424367E7,25,100,3.5908436924E7,1.95143134E8
1266,false,[55/81],interRaceX,2.21849138E7,12,100,1351724.7810000002,1.95143028E8
1267,false,[55/81],interRaceX,1.857186243E7,13,100,3.6443198462E7,1.95143028E8
1268,false,[55/81],mutationKemp3,0.16336875664172112,63,100,3.4586053944E7,1.87916524E8
1268,false,[55/81],mutationKemp3,0.08984153082167053,32,53,3.4586053944E7,1.879164E8
1268,false,[55/81],interRaceX,1.813826416E7,10,100,454766.7400000006,1.95143028E8
1270,false,[55/81],interRaceX,2.854407103E7,10,100,2038311.9770000011,1.95143028E8
1271,false,[55/81],mutationGroupSwap,0.039652851576393006,20,100,3.4593292868E7,1.879164E8
1271,false,[55/81],mutationGroupSwap,0.013142647861968726,5,59,3.4593292868E7,1.879164E8
1271,false,[55/81],interRaceX,7226329.14,2,100,3.5315925782E7,1.95143028E8
1272,false,[55/81],mutationGroupSwap,0.030736804818006933,19,100,3.4593301544999994E7,1.879164E8
1272,false,[55/81],mutationGroupSwap,2.2994077472392012E-4,1,57,3.4593301544999994E7,1.879164E8
1272,false,[55/81],interRaceX,2.167910676E7,10,100,1351596.821000001,1.95143028E8
1273,false,[55/81],mutationGroupSwap,0.006673751328198705,8,100,3.4593303429E7,1.879164E8
1273,false,[55/81],mutationGroupSwap,0.0026015806926479256,2,61,3.4593303429E7,1.879164E8
1273,false,[55/81],interRaceX,2.529219528E7,8,100,3.7122522957E7,1.95143028E8
1274,false,[55/81],mutationGroupSwap,0.013258944385452196,9,100,3.4593307172000006E7,1.879164E8
1274,false,[55/81],mutationGroupSwap,0.001619351247427403,2,56,3.4593307172000006E7,1.879164E8
1274,false,[55/81],interRaceX,1.799360008E7,7,100,3.639266718E7,1.95143028E8
1275,false,[55/81],mutationGroupSwap,0.014484590860956815,8,100,3.4593311261E7,1.879164E8
1275,false,[55/81],mutationGroupSwap,0.001840622894758103,1,51,3.4593311261E7,1.879164E8
1275,false,[55/81],interRaceX,1.813808976E7,8,100,3.6407120237E7,1.95143028E8
1276,false,[55/81],mutationGroupSwap,0.003460857244062936,5,100,3.4593312238E7,1.879164E8
1276,false,[55/81],mutationGroupSwap,0.0,0,58,3.4593312238E7,1.879164E8
1276,false,[55/81],interRaceX,1.05504841E7,3,100,3.5648360648E7,1.95143028E8
1277,false,[55/81],mutationGroupSwap,0.014704215373640181,8,100,3.4593316389E7,1.879164E8
1277,false,[55/81],mutationGroupSwap,0.0017774910177519945,1,56,3.4593316389E7,1.879164E8
1277,false,[55/81],interRaceX,2.83274583E7,9,100,1293927.9189999998,1.95143028E8
1278,false,[55/81],mutationGroupSwap,0.003067658518993994,5,100,3.4593317255E7,1.879164E8
1278,false,[55/81],mutationGroupSwap,0.0019311416589546078,2,62,3.4593317255E7,1.879164E8
1278,false,[55/81],interRaceX,2.167901535E7,7,100,3.676121879E7,1.95143028E8
1279,false,[55/81],mutationGroupSwap,0.0046971307120111305,3,100,3.4593318581E7,1.879164E8
1279,false,[55/81],mutationGroupSwap,0.004058143942721041,1,57,3.4593318581E7,1.879164E8
1279,false,[55/81],interRaceX,2.904994494E7,10,100,77900.925,1.95143028E8
1282,false,[55/81],mutationClusterMulti,0.0,20,100,3.460053188E7,1.879164E8
1282,false,[55/81],mutationClusterMulti,0.0,17,59,3.460053188E7,1.879164E8
1282,false,[55/81],interRaceX,2.536450609E7,8,100,282357.5889999986,1.95143028E8
1283,false,[55/81],interRaceX,2.500312264E7,7,100,969416.4439999998,1.95143028E8
1284,false,[55/81],mutationKemp2,0.06177825008853688,67,100,3.4600547484000005E7,1.879164E8
1284,false,[55/81],mutationKemp2,0.039908152421048726,36,56,3.4600547484000005E7,1.87916252E8
1284,false,[55/81],interRaceX,1.784913045E7,6,100,253282.12899999917,1.95143028E8
1285,false,[55/81],mutationKemp3,0.09834573149055359,55,100,3.4600575247E7,1.87916252E8
1285,false,[55/81],mutationKemp3,0.02533016020340294,29,71,3.4600575247E7,1.87916252E8
1285,false,[55/81],interRaceX,2.550903481E7,9,100,296925.7280000001,1.95143028E8
1286,false,[55/81],mutationKemp3,0.04681544456238043,49,100,3.4600588463E7,1.87916252E8
1286,false,[55/81],mutationKemp3,0.043570669500766525,33,77,3.4600588463E7,1.87916252E8
1286,false,[55/81],interRaceX,1.792132514E7,5,100,983963.0770000011,1.95143028E8
1287,false,[55/81],mutationKemp5,0.04930216082255356,61,100,3.4600602381000005E7,1.87916252E8
1287,false,[55/81],mutationKemp5,0.028477467903497665,39,74,3.4600602381000005E7,1.87916252E8
1287,false,[55/81],interRaceX,2.153467583E7,7,100,3.6754069964E7,1.95143028E8
1288,false,[55/81],interRaceX,3.613179368E7,12,100,2082819.949000001,1.95143028E8
1289,false,[55/81],mutationInterRaceXCOP,0.021693234148406192,48,100,3.4600608505E7,1.87916252E8
1289,false,[55/81],mutationInterRaceXCOP,0.012460388124423303,33,74,3.4600608505E7,1.87916252E8
1289,false,[55/81],interRaceX,1.813814307E7,9,100,1005884.9120000005,1.95143028E8
1290,false,[55/81],crossoverKempe,0.0,0,100,3.4600608505E7,1.87916252E8
1290,false,[55/81],crossoverKempe,0.0,0,80,3.4600608505E7,1.87916252E8
1290,false,[55/81],interRaceX,1.091169499E7,5,100,3.569177800399999E7,1.95143028E8
1291,false,[55/81],mutationSwapCOP,0.0,0,100,3.4607834812E7,1.87916252E8
1291,false,[55/81],mutationSwapCOP,0.0,0,76,3.4607834812E7,1.87916252E8
1291,false,[55/81],interRaceX,1.445282234E7,6,100,3.6053117046000004E7,1.95141011E8
1292,false,[55/81],interRaceX,0.0,0,100,3.4615051507E7,1.87916252E8
1292,false,[55/81],interRaceX,0.0,0,78,3.4615051507E7,1.87916252E8
1292,false,[55/81],interRaceX,2.18236781E7,7,100,665385.0169999987,1.95141011E8
1293,false,[55/81],mutationKemp1,0.029578462628269336,27,100,3.4615059857E7,1.87916252E8
1293,false,[55/81],mutationKemp1,0.017194665441796108,21,74,3.4615059857E7,1.87916252E8
1293,false,[55/81],interRaceX,1.792131977E7,8,100,1720729.3340000005,1.95141011E8
1295,false,[55/81],mutationKemp3,0.023078285511874127,30,100,3.4615066372E7,1.87916252E8
1295,false,[55/81],mutationKemp3,0.008769539588031013,14,78,3.4615066372E7,1.87916252E8
1295,false,[55/81],interRaceX,2.175111946E7,6,100,3.6790178318E7,1.95141011E8
1296,false,[55/81],mutationKemp3,0.023613177470397203,22,100,3.461507279E7,1.87916252E8
1296,false,[55/81],mutationKemp3,0.0039338516320353125,8,76,3.461507279E7,1.87916252E8
1296,false,[55/81],interRaceX,1.799352108E7,6,100,3.6414424898E7,1.95141011E8
1297,false,[55/81],mutationKemp3,0.014282678001909516,14,100,3.4622302805E7,1.87916252E8
1297,false,[55/81],mutationKemp3,0.0033094104688793217,6,73,3.4622302805E7,1.87916252E8
1297,false,[55/81],interRaceX,3.577062248E7,12,100,1345259.753,1.95141011E8
1298,false,[55/81],mutationKemp3,0.009259652851469583,16,100,3.4622304995E7,1.87916252E8
1298,false,[55/81],mutationKemp3,0.004892844491587311,7,80,3.4622304995E7,1.87916252E8
1298,false,[55/81],interRaceX,2.182368699E7,8,100,672684.2939999998,1.95141011E8
1299,false,[55/81],mutationKemp3,0.01666312433546409,20,100,3.4622309105000004E7,1.87916252E8
1299,false,[55/81],mutationKemp3,0.004726215112513225,5,76,3.4622309105000004E7,1.87916252E8
1299,false,[55/81],interRaceX,1.430818952E7,5,100,3.6053128057E7,1.95141011E8
1302,false,[55/81],mutationKemp3,0.00794544810501975,15,100,3.4622310082E7,1.87916252E8
1302,false,[55/81],mutationKemp3,0.011127979353477712,17,70,3.4622310082E7,1.87916252E8
1302,false,[55/81],interRaceX,2.572589785E7,9,100,340177.2669999987,1.95141011E8
1303,false,[55/81],mutationKemp1,0.028838115480175473,19,100,3.4643975757E7,1.87916252E8
1303,false,[55/81],mutationKemp1,0.007326795715143126,11,79,3.4643975757E7,1.87916252E8
1303,false,[55/81],interRaceX,2.543688453E7,11,100,3.718766421E7,1.95141011E8
1304,false,[55/81],mutationSinglePoint,0.0,0,100,3.4643975757E7,1.87916252E8
1304,false,[55/81],mutationSinglePoint,0.0,0,76,3.4643975757E7,1.87916252E8
1304,false,[55/81],interRaceX,2.189585961E7,10,100,702330.0180000007,1.95141011E8
1305,false,[55/81],interRaceX,0.0,0,100,3.4643975757E7,1.87916252E8
1305,false,[55/81],interRaceX,0.0,0,69,3.4643975757E7,1.87916252E8
1305,false,[55/81],interRaceX,2.522007319E7,14,100,1034378.1139999985,1.95141011E8
1308,false,[55/81],mutationKemp1,0.03208289054266061,25,100,3.4643969265999995E7,1.87916252E8
1308,false,[55/81],mutationKemp1,0.006247383505695608,10,77,3.4643969265999995E7,1.87916252E8
1308,false,[55/81],interRaceX,3.208517405E7,11,100,1720750.2710000009,1.95141011E8
1311,false,[55/81],mutationKemp2,0.04131420474659535,48,100,3.464398092899999E7,1.87916252E8
1311,false,[55/81],mutationKemp2,0.02111130790702494,33,72,3.464398092899999E7,1.87916252E8
1311,false,[55/81],interRaceX,1.076725409E7,3,100,311935.1379999995,1.95141011E8
1312,false,[55/81],mutationChangeTrack,0.006404534183384385,16,100,3.4643982737E7,1.87916252E8
1312,false,[55/81],mutationChangeTrack,8.16464062642431E-4,15,82,3.4643982737E7,1.87916252E8
1312,false,[55/81],interRaceX,1.828272979E7,8,100,3.6472255716E7,1.95141011E8
1313,false,[55/81],mutationSinglePoint,0.0,0,100,3.4643982737E7,1.87916252E8
1313,false,[55/81],mutationSinglePoint,0.0,0,76,3.4643982737E7,1.87916252E8
1313,false,[55/81],interRaceX,2.153453808E7,7,100,665671.3449999988,1.95141011E8
1314,false,[55/81],mutationKemp3,0.020396741055883467,24,100,3.4643988105E7,1.87916252E8
1314,false,[55/81],mutationKemp3,0.007093983630750843,15,76,3.4643988105E7,1.87916252E8
1314,false,[55/81],interRaceX,2.182348336E7,9,100,694469.1409999997,1.95141011E8
1315,false,[55/81],mutationInterRaceXCOP,0.02135317038555513,53,100,3.465843554099999E7,1.87916252E8
1315,false,[55/81],mutationInterRaceXCOP,0.014603849333167697,38,75,3.465843554099999E7,1.87916252E8
1315,false,[55/81],interRaceX,2.15344971E7,7,100,1402552.950999999,1.95141011E8
1316,false,[55/81],mutationGroupSwap,0.017704569607012673,6,100,3.4672888473000005E7,1.87916252E8
1316,false,[55/81],mutationGroupSwap,0.0,0,81,3.4672888473000005E7,1.87916252E8
1316,false,[55/81],interRaceX,2.160675724E7,10,100,1424258.0969999998,1.95141011E8
1317,false,[55/81],mutationKemp1,0.023209351753466764,18,100,3.4658433894999996E7,1.87916252E8
1317,false,[55/81],mutationKemp1,0.004945811305690227,11,79,3.4658433894999996E7,1.87916252E8
1317,false,[55/81],interRaceX,1.105640793E7,3,100,3.5764074688E7,1.95141011E8
1318,false,[55/81],mutationSwapCOP,0.0,0,100,3.4658438046000004E7,1.87916252E8
1318,false,[55/81],mutationSwapCOP,0.0,0,76,3.4658438046000004E7,1.87916252E8
1318,false,[55/81],interRaceX,2.16066638E7,8,100,3.6096416625999995E7,1.95140511E8
1321,false,[55/81],interRaceX,2.550900034E7,9,100,3.7209338080000006E7,1.95140511E8
1322,false,[55/81],mutationKemp3,0.01088912504419568,13,100,3.465844112E7,1.87916252E8
1322,false,[55/81],mutationKemp3,0.004108183704469317,11,77,3.465844112E7,1.87916252E8
1322,false,[55/81],interRaceX,2.876103754E7,10,100,1402423.774000001,1.95140511E8
1323,false,[55/81],mutationGroupSwap,0.0019766206163330936,3,100,3.4658441677999996E7,1.87916252E8
1323,false,[55/81],mutationGroupSwap,0.0,0,81,3.4658441677999996E7,1.87916252E8
1323,false,[55/81],interRaceX,2.876099888E7,10,100,2126043.8659999995,1.95140511E8
1324,false,[55/81],crossoverKempe,0.0,3,100,3.4658442123E7,1.87916252E8
1324,false,[55/81],crossoverKempe,0.0,3,79,3.4658442123E7,1.87916252E8
1324,false,[55/81],interRaceX,3.266327968E7,9,100,1792954.4909999995,1.95140511E8
1325,false,[55/81],interRaceX,0.0,0,100,3.4658442123E7,1.87916252E8
1325,false,[55/81],interRaceX,0.0,0,84,3.4658442123E7,1.87916252E8
1325,false,[55/81],interRaceX,1.091180057E7,5,100,1104820.7090000003,1.95140511E8
1326,false,[55/81],mutationChangeTrack,0.007892313142074272,12,100,3.4658432062E7,1.87916252E8
1326,false,[55/81],mutationChangeTrack,2.261970303700227E-4,20,83,3.4658432062E7,1.87916252E8
1326,false,[55/81],interRaceX,1.792142769E7,5,100,403797.46899999975,1.95140511E8
1327,false,[55/81],mutationKemp5,0.03249380092165666,49,100,3.465844065900001E7,1.87916252E8
1327,false,[55/81],mutationKemp5,0.011634209526580735,21,83,3.465844065900001E7,1.87916227E8
1327,false,[55/81],interRaceX,2.167920661E7,8,100,3.682636132E7,1.95140511E8
1328,false,[55/81],interRaceX,2.160675921E7,10,100,686956.6800000012,1.95140511E8
1329,false,[55/81],interRaceX,2.153454706E7,6,100,1402899.9650000005,1.95140511E8
1330,false,[55/81],mutationKemp1,0.019121501948247896,23,100,3.4658444166999996E7,1.87916148E8
1330,false,[55/81],mutationKemp1,0.0034527056154455564,10,83,3.4658444166999996E7,1.87916148E8
1330,false,[55/81],interRaceX,2.876093305E7,8,100,3.7534525322E7,1.95140511E8
1331,false,[55/81],mutationKemp2,0.055217853347858184,51,100,3.4658447485E7,1.87916148E8
1331,false,[55/81],mutationKemp2,0.011677334849251608,25,86,3.4658447485E7,1.87916148E8
1331,false,[55/81],interRaceX,3.222941048E7,11,100,2471880.8330000015,1.95140511E8
1332,false,[55/81],mutationInterRaceXCOP,0.01658519305739901,41,100,3.4665678347E7,1.87916148E8
1332,false,[55/81],mutationInterRaceXCOP,0.016933970138445314,49,87,3.4665678347E7,1.87916148E8
1332,false,[55/81],interRaceX,2.876066656E7,8,100,2855357.103,1.95140511E8
1333,false,[55/81],mutationKemp4,0.03763372298912145,45,100,3.4672907296000004E7,1.87916148E8
1333,false,[55/81],mutationKemp4,0.011013428654306072,25,88,3.4672907296000004E7,1.87916148E8
1333,false,[55/81],interRaceX,2.189595205E7,7,100,7861.900999999047,1.95140511E8
1334,false,[55/81],mutationClusterMulti,0.0,1,100,3.4687352475E7,1.87916076E8
1334,false,[55/81],mutationClusterMulti,0.0,0,83,3.4687352475E7,1.87916076E8
1334,false,[55/81],interRaceX,2.897765342E7,9,100,730603.8169999988,1.95140511E8
1335,false,[55/81],mutationClusterMulti,0.0,0,100,3.4687352475E7,1.87916076E8
1335,false,[55/81],mutationClusterMulti,0.0,1,86,3.4687352475E7,1.87916076E8
1335,false,[55/81],interRaceX,2.175133765E7,6,100,3.6862486239999995E7,1.95140511E8
1337,false,[55/81],interRaceX,1.799369001E7,6,100,3.6493938863E7,1.95140511E8
1338,false,[55/81],interRaceX,2.550903371E7,11,100,1113265.2330000012,1.95140511E8
1339,false,[55/81],interRaceX,1.799381075E7,5,100,3.6501167261E7,1.95140511E8
1340,false,[55/81],interRaceX,1.438046905E7,4,100,3.6139833091E7,1.95140511E8
1341,false,[55/81],mutationClusterMulti,0.0,0,100,3.4701786186000004E7,1.87916076E8
1341,false,[55/81],mutationClusterMulti,0.0,0,85,3.4701786186000004E7,1.87916076E8
1341,false,[55/81],interRaceX,1.07673643E7,3,100,3.5778522616E7,1.95140511E8
1342,false,[55/81],mutationClusterMulti,0.0,1,100,3.4701786186000004E7,1.87916076E8
1342,false,[55/81],mutationClusterMulti,0.0,1,84,3.4701786186000004E7,1.87916076E8
1342,false,[55/81],interRaceX,2.514762935E7,9,100,361920.0210000008,1.95140511E8
1343,false,[55/81],mutationClusterMulti,0.0,0,100,3.4701786186000004E7,1.87916076E8
1343,false,[55/81],mutationClusterMulti,0.0,0,83,3.4701786186000004E7,1.87916076E8
1343,false,[55/81],interRaceX,2.52922831E7,8,100,3.723101449600001E7,1.95140511E8
1344,false,[55/81],mutationClusterMulti,0.0,0,100,3.4701786186000004E7,1.87916076E8
1344,false,[55/81],mutationClusterMulti,0.0,3,82,3.4701786186000004E7,1.87916076E8
1344,false,[55/81],interRaceX,1.784911388E7,7,100,355175.87400000094,1.95140511E8
1345,false,[55/81],mutationClusterMulti,0.0,4,100,3.4701786186000004E7,1.87916076E8
1345,false,[55/81],mutationClusterMulti,0.0,11,88,3.4701786186000004E7,1.87916076E8
1345,false,[55/81],interRaceX,2.153460977E7,8,100,3.685524471599999E7,1.95140511E8
1346,false,[55/81],mutationClusterMulti,0.0,2,100,3.4701786622E7,1.87916076E8
1346,false,[55/81],mutationClusterMulti,0.0,6,89,3.4701786622E7,1.87916076E8
1346,false,[55/81],interRaceX,1.828263129E7,9,100,323818.24900000094,1.95140511E8
1347,false,[55/81],mutationClusterMulti,0.0,11,100,3.4701786622E7,1.87916076E8
1347,false,[55/81],mutationClusterMulti,0.0,8,84,3.4701786622E7,1.87916076E8
1347,false,[55/81],interRaceX,2.500336059E7,10,100,3.7202122681E7,1.95140511E8
1348,false,[55/81],mutationClusterMulti,0.0,10,100,3.4701786622E7,1.87916076E8
1348,false,[55/81],mutationClusterMulti,0.0,28,87,3.4701786622E7,1.87916076E8
1348,false,[55/81],interRaceX,2.182358559E7,9,100,752232.1810000002,1.95140511E8
1349,false,[55/81],mutationClusterMulti,0.0,18,100,3.4701786622E7,1.87916076E8
1349,false,[55/81],mutationClusterMulti,0.0,27,84,3.4701786622E7,1.87916076E8
1349,false,[55/81],interRaceX,2.868866513E7,9,100,716137.8349999994,1.95140511E8
1352,false,[55/81],mutationChangeTrack,0.01685441020192229,5,100,3.470179138E7,1.87916076E8
1352,false,[55/81],mutationChangeTrack,0.0,0,85,3.470179138E7,1.87916076E8
1352,false,[55/81],interRaceX,1.799365252E7,6,100,353052.0680000007,1.95140511E8
1353,false,[55/81],crossoverKempe,0.0,2,100,3.470179138E7,1.87916076E8
1353,false,[55/81],crossoverKempe,0.0,1,86,3.470179138E7,1.87916076E8
1353,false,[55/81],interRaceX,3.237407517E7,9,100,3.7939198897E7,1.95140511E8
1354,false,[55/81],mutationInterRaceXCOP,0.013071200850245077,37,100,3.470179507E7,1.87916076E8
1354,false,[55/81],mutationInterRaceXCOP,0.010390837170624374,34,84,3.470179507E7,1.87916076E8
1354,false,[55/81],interRaceX,1.799364936E7,6,100,369916.40600000025,1.95140511E8
1355,false,[55/81],interRaceX,0.0,0,100,3.470179507E7,1.87916076E8
1355,false,[55/81],interRaceX,0.0,0,84,3.470179507E7,1.87916076E8
1355,false,[55/81],interRaceX,2.522003096E7,10,100,1091517.5659999996,1.95140511E8
1356,false,[55/81],mutationKemp5,0.036971307120547865,41,100,3.4701805507E7,1.87916076E8
